Country,Date,ARIMA_Forecast,Hybrid_Forecast,Linear_Regression_Forecast,Actual
Netherlands,2025-02-01,27.929588109910245,15.556890055996007,,
Netherlands,2025-03-01,30.582315654707585,17.804054788556538,,
Netherlands,2025-04-01,18.940976517662083,10.070145726288628,,
Netherlands,2025-05-01,5.864924837191875,1.3113914473136097,,
Netherlands,2025-06-01,29.111547973497252,17.91946422529268,,
Netherlands,2025-07-01,38.822495694812915,25.042802879313374,,
Netherlands,2025-08-01,89.13783106828356,60.610270614795255,,
Netherlands,2025-09-01,77.33451718397343,52.70439394330166,,
Netherlands,2025-10-01,36.11887837042839,24.258656791978094,,
Netherlands,2025-11-01,48.791566762303866,33.536733995957064,,
Netherlands,2025-12-01,52.50603082507306,36.35829036345698,,
Netherlands,2026-01-01,-21.394521524670964,0.0,,
Netherlands,2026-02-01,-17.53269640928667,0.0,,
Netherlands,2026-03-01,30.687073810153862,21.8222637179271,,
Netherlands,2026-04-01,1.9468530524034051,1.9368537620485944,,
Netherlands,2026-05-01,-5.635008893455268,0.0,,
Netherlands,2026-06-01,25.70903195926588,18.967259802344724,,
Netherlands,2026-07-01,77.88137957497563,55.70501859516787,,
Netherlands,2026-08-01,171.89847809849337,121.8065929407349,,
Netherlands,2026-09-01,123.77767614764025,88.39780068963205,,
Netherlands,2026-10-01,24.541197773770506,19.207514713077952,,
Netherlands,2026-11-01,46.046681730130516,34.560219039246874,,
Netherlands,2026-12-01,85.97502052172393,62.81908982564071,,
Netherlands,2027-01-01,-9.69493809976364,0.0,,
Netherlands,2027-02-01,-0.45872408468554227,2.9811561621892366,,
Netherlands,2027-03-01,16.831921557227858,15.381891522554618,,
Netherlands,2027-04-01,0.879005871971497,4.509865401121015,,
Netherlands,2027-05-01,-9.750619725925404,0.0,,
Netherlands,2027-06-01,16.677267405163697,16.133101599355555,,
Netherlands,2027-07-01,39.882715765420976,32.63972186709351,,
Netherlands,2027-08-01,104.02263764621088,77.78855982280659,,
Netherlands,2027-09-01,81.87861160847288,62.525684292007675,,
Netherlands,2027-10-01,23.74064647221489,22.05422590320057,,
Netherlands,2027-11-01,39.6100013115334,33.374006476087295,,
Netherlands,2027-12-01,54.742213965378234,44.16316196982604,,
Netherlands,2028-01-01,-25.253029809552043,0.0,,
Netherlands,2028-02-01,-19.332212569922234,0.0,,
Netherlands,2028-03-01,19.974004979668173,20.330983707325338,,
Netherlands,2028-04-01,-4.526134051941316,3.3239976141415672,,
Netherlands,2028-05-01,-12.666228531137223,0.0,,
Netherlands,2028-06-01,17.53348258493955,19.021562885751628,,
Netherlands,2028-07-01,61.289307214198374,49.76366149998158,,
Netherlands,2028-08-01,146.59543302142896,109.58232826529934,,
Netherlands,2028-09-01,106.58376277730629,81.67053360613222,,
Netherlands,2028-10-01,19.997753299259116,21.149206556765314,,
Netherlands,2028-11-01,40.047685137779936,35.26605181095401,,
Netherlands,2028-12-01,72.72869959376845,58.21809647909617,,
Netherlands,2029-01-01,-18.001867421231847,0.0,,
Netherlands,2029-02-01,-9.564928263796656,0.7451549020794017,,
Netherlands,2029-03-01,14.550556937222265,17.684241632178633,,
Netherlands,2029-04-01,-3.8034625961499575,4.889517577500938,,
Netherlands,2029-05-01,-13.51794682183057,0.0,,
Netherlands,2029-06-01,14.201253864890777,17.584841042368126,,
Netherlands,2029-07-01,43.74666115806722,38.30651882108406,,
Netherlands,2029-08-01,114.40306414039662,87.80250708470952,,
Netherlands,2029-09-01,86.99902995824276,68.65270126938444,,
Netherlands,2029-10-01,20.40325825595623,22.06448397664861,,
Netherlands,2029-11-01,37.644176924606,34.15936739351936,,
Netherlands,2029-12-01,58.171172076856486,48.5521430513032,,
Netherlands,2030-01-01,-24.962981380816615,0.0,,
Netherlands,2030-02-01,-18.192199820657073,0.0,,
Netherlands,2030-03-01,16.619934403928287,19.5249305117354,,
Netherlands,2030-04-01,-5.94706802074966,3.743787805702289,,
Netherlands,2030-05-01,-14.4866803269065,0.0,,
Netherlands,2030-06-01,15.035582334636228,18.458316371427976,,
Netherlands,2030-07-01,54.57317209731921,46.14583726270963,,
Netherlands,2030-08-01,135.52445034198382,102.82167265821191,,
Netherlands,2030-09-01,99.3715777748848,77.52351243573601,,
Netherlands,2030-10-01,18.866413960431675,21.17775794933464,,
Netherlands,2030-11-01,38.12024203983043,34.66241897774702,,
Netherlands,2030-12-01,67.18460772315188,55.01367050126857,,
Netherlands,2031-01-01,-21.211253089189444,0.0,,
Netherlands,2031-02-01,-13.234906744207084,0.0,,
Netherlands,2031-03-01,14.144486673328876,17.900179367619273,,
Netherlands,2031-04-01,-5.443055012710704,4.192662432569793,,
Netherlands,2031-05-01,-14.76904633104446,0.0,,
Netherlands,2031-06-01,13.525864494919023,17.477104017292923,,
Netherlands,2031-07-01,46.11380673776081,40.29119845361518,,
Netherlands,2031-08-01,119.90209678798928,91.9452159205378,,
Netherlands,2031-09-01,89.88686505108817,70.93648489519774,,
Netherlands,2031-10-01,19.122420894862948,21.403055313659923,,
Netherlands,2031-11-01,36.99335990111175,33.9141726934125,,
Netherlands,2031-12-01,60.11590500850015,50.101220748076564,,
Netherlands,2032-01-01,-24.58421938167129,0.0,,
Netherlands,2032-02-01,-17.43094087190376,0.0,,
Netherlands,2032-03-01,15.158207974899415,18.633669051973047,,
Netherlands,2032-04-01,-6.493836504940146,3.477926468941801,,
Netherlands,2032-05-01,-15.254873916281579,0.0,,
Netherlands,2032-06-01,13.912028798546357,17.763119370103055,,
Netherlands,2032-07-01,51.368172508149925,43.98284339822204,,
Netherlands,2032-08-01,130.17281777173133,99.14645271059767,,
Netherlands,2032-09-01,95.88237365375304,75.1434403280739,,
Netherlands,2032-10-01,18.325132494135524,20.85362137901254,,
Netherlands,2032-11-01,37.17262195060743,34.0470690385209,,
Netherlands,2032-12-01,64.45555268500021,53.14528935294985,,
Netherlands,2033-01-01,-22.816837832317905,0.0,,
Netherlands,2033-02-01,-15.07993797090472,0.0,,
Netherlands,2033-03-01,13.878235395163674,17.74150103607502,,
Netherlands,2033-04-01,-6.324085813949026,3.5999439005725966,,
Netherlands,2033-05-01,-15.472610243601313,0.0,,
Netherlands,2033-06-01,13.091881307937333,17.191209577604475,,
Netherlands,2033-07-01,47.153758654347754,41.03455042297263,,
Netherlands,2033-08-01,122.46025259096076,93.74911239106511,,
Netherlands,2033-09-01,91.16163017188721,71.84008528078246,,
Netherlands,2033-10-01,18.354445558103844,20.8750608195057,,
Netherlands,2033-11-01,36.52462200032539,33.59418146803783,,
Netherlands,2033-12-01,60.905962212092774,50.66111580157773,,
Netherlands,2034-01-01,-24.565413882901897,0.0,,
Netherlands,2034-02-01,-17.23221766591855,0.0,,
Netherlands,2034-03-01,14.26598066343647,18.01309724626588,,
Netherlands,2034-04-01,-6.945519729128927,3.1650317126810403,,
Netherlands,2034-05-01,-15.820115709737847,0.0,,
Netherlands,2034-06-01,13.168226756619736,17.244624688801295,,
Netherlands,2034-07-01,49.60392807476973,42.749599399042914,,
Netherlands,2034-08-01,127.3566306555522,97.17647594680157,,
Netherlands,2034-09-01,93.97067220074001,73.80628976964398,,
Netherlands,2034-10-01,17.847830724110587,20.520287384562955,,
Netherlands,2034-11-01,36.49332696172785,33.57211949210598,,
Netherlands,2034-12-01,62.90354960758997,52.059261039094714,,
Netherlands,2035-01-01,-23.823937605993894,0.0,,
Netherlands,2035-02-01,-16.20693544762935,0.0,,
Netherlands,2035-03-01,13.518701334875558,17.48983196224492,,
Netherlands,2035-04-01,-6.986278319740265,3.136335713596366,,
Netherlands,2035-05-01,-16.050730269006092,0.0,,
Netherlands,2035-06-01,12.642938234585333,16.876765367115006,,
Netherlands,2035-07-01,47.42178245437298,41.221948691571825,,
Netherlands,2035-08-01,123.46698317102584,94.45357965648566,,
Netherlands,2035-09-01,91.54021647313196,72.10483629223974,,
Netherlands,2035-10-01,17.734500745560403,20.440830514568063,,
Netherlands,2035-11-01,36.04898229973011,33.26096092676664,,
Netherlands,2035-12-01,61.042932270278364,50.75671827675589,,
North Macedonia,2024-01-01,66.70832814694305,45.53529377127291,98.33230079095661,60.47
North Macedonia,2024-02-01,46.917463782830815,31.708100965005798,98.04102160658296,79.3
North Macedonia,2024-03-01,43.93854087804615,29.654552204910928,97.74974242220931,92.45
North Macedonia,2024-04-01,63.27595869498262,43.25428060549265,97.45846323783566,136.52
North Macedonia,2024-05-01,61.855650339105104,42.362468337520816,97.167184053462,124.57
North Macedonia,2024-06-01,65.36600243108236,44.95143939792846,96.87590486908834,103.7
North Macedonia,2024-07-01,69.65526622194382,48.10451774955623,96.5846256847147,93.35
